date_time,town,title,price,beds,sqft,url
2022-07-12 18:44, (east valley),"Large Bedrooms, Copy/Fax Available, Built-In Microwave Select Units",1395,2,1066.0,https://phoenix.craigslist.org/evl/apa/d/mesa-large-bedrooms-copy-fax-available/7508067841.html
2022-07-12 18:40, (central/south phx),"Cozy wood fireplaces available, Smoke-free community, Courtesy patrol",1834,2,996.0,https://phoenix.craigslist.org/cph/apa/d/phoenix-cozy-wood-fireplaces-available/7503108109.html
2022-07-12 18:40, (4848 E Holly Street),ASK ABOUT OUR SPECIALS .. 2 Bedroom Well-Kept Outdoor Areas,1295,2,872.0,https://phoenix.craigslist.org/cph/apa/d/phoenix-ask-about-our-specials-bedroom/7497560152.html
2022-07-12 18:39, (4848 E Holly Street),APPLY & See Your Next Home Today! :: Check out our 1 & 2 Bed Apts,1395,2,1015.0,https://phoenix.craigslist.org/cph/apa/d/phoenix-apply-see-your-next-home-today/7506090490.html
2022-07-12 18:39, (Holly Street),Home of the 10 minutes commute! > We have it all here waiting for you!,1095,1,,https://phoenix.craigslist.org/cph/apa/d/phoenix-home-of-the-10-minutes-commute/7503555665.html
2022-07-12 18:39, (4848 E Holly Street),APPLY & See Your Next Home Today! :: Check out our 1 & 2 Bed Apts,1395,2,1015.0,https://phoenix.craigslist.org/cph/apa/d/phoenix-apply-see-your-next-home-today/7496461675.html
2022-07-12 18:36, (east valley),"2/BD, Dog park, in Mesa AZ",1701,2,961.0,https://phoenix.craigslist.org/evl/apa/d/mesa-bd-dog-park-in-mesa-az/7499793782.html
2022-07-12 18:33, (Phoenix),"24hr Fitness Center, Remodeled Units W/ Washer & Dryer!",2140,3,,https://phoenix.craigslist.org/wvl/apa/d/phoenix-24hr-fitness-center-remodeled/7508098710.html
2022-07-12 18:33," (15920 W Vogel Ave Goodyear, AZ)",AMAZING HOME FOR RENT AT AFFORDABLE PRICE!!!,1070,3,1570.0,https://phoenix.craigslist.org/cph/apa/d/goodyear-amazing-home-for-rent-at/7508089982.html
2022-07-12 18:33," (20808 North 27th Avenue, Phoenix, AZ)","Easy access to I-17 and the 101, Separate dining area, Two-tone paint",2228,3,1200.0,https://phoenix.craigslist.org/nph/apa/d/phoenix-easy-access-to-17-and-the-101/7500044672.html
